"ad_opportunity_id","visitor_id","publisher_id","ad_unit_id","request_headers","client_ip","device_type","os_name","browser","geo_country_code","geo_country_name","geo_region","geo_city","created_at"
"7d4f5ed3-146e-4ac8-9c59-51a40ca2cb6a","a1013dca-7d78-498e-ae0c-0478ca48df3a","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""3621"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","37.182.178.170","unknown","unknown","okhttp","IT","Italy","Provincia di Lecce","Lecce","2026-01-29 14:52:31"
"ee2d6c31-78df-4d32-a033-6b57339d81d6","a1013dca-7d78-498e-ae0c-0478ca48df3a","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""7507"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","37.182.178.170","unknown","unknown","okhttp","IT","Italy","Provincia di Lecce","Lecce","2026-01-29 15:06:15"
"491419e0-cecf-48a1-b2b9-a6183412ab2e","739b9f1c-9320-4579-8db2-ab0e2108ad7e","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""5911"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","73.16.165.208","unknown","unknown","okhttp","US","United States","Massachusetts","Bellingham","2026-01-29 20:45:18"
"5b52f67d-0d4c-4df7-9783-b8b180352110","e99567ac-0511-498f-ba1f-5650e51bf397","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""622"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","32.212.25.214","unknown","unknown","okhttp","US","United States","Connecticut","New Haven","2026-01-29 21:04:53"
"8a99876a-b0a4-4543-bb36-99d60667bcf4","8877513f-9479-4abe-8aa2-b2d6491d0dc6","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""488"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","223.238.113.187","unknown","unknown","okhttp","IN","India","Assam","Guwahati","2026-01-30 13:59:46"
"0a88d33b-2e7b-4ef2-b159-f2cddbb4d195","8877513f-9479-4abe-8aa2-b2d6491d0dc6","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""738"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","223.238.113.187","unknown","unknown","okhttp","IN","India","Assam","Guwahati","2026-01-30 14:00:27"
"75e853d2-bb6c-4f7c-a010-9506c707480d","8ba7eab1-6e7d-44e7-82ae-0ab55d4f561d","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""2309"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","151.18.255.101","unknown","unknown","okhttp","IT","Italy","unknown","unknown","2026-01-30 23:54:51"
"8f78c6c9-e1e1-4a82-9eab-28bccc4cc61d","anon_2b5c73d7-3bfd-4db0-aed8-85a05911d31e","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1032"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","166.198.161.18","unknown","unknown","okhttp","US","United States","Georgia","Conyers","2026-01-31 05:20:53"
"30186d4d-0583-4613-b62a-29e5ea13a35f","739b9f1c-9320-4579-8db2-ab0e2108ad7e","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""2613"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","73.16.165.208","unknown","unknown","okhttp","US","United States","Massachusetts","Bellingham","2026-01-31 11:26:19"
"27215ab1-500c-4806-bb06-f977b229b53c","b3bc63af-d1ac-46e0-9d58-82051ed194ee","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""845"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","172.56.79.211","unknown","unknown","okhttp","US","United States","Florida","Orlando","2026-01-31 20:10:01"
"fae4ddf4-19ad-4969-81d5-b57927c16db5","anon_ecf002a7-3777-43ba-aa33-ee49f440057e","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1992"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","212.194.90.62","unknown","unknown","okhttp","FR","France","Puy-de-Dôme","Clermont-Ferrand","2026-01-31 21:43:07"
"ef83a496-2f74-400f-8dc5-bece249089d5","13343401-a266-4438-bc1e-e51d2a4f8cf2","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1511"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","151.66.215.97","unknown","unknown","okhttp","IT","Italy","Province of Milan","Paderno Dugnano","2026-02-01 12:33:13"
"a2a66f88-b095-42ec-85cd-3ecabaa218a6","04d9ad82-678c-48e1-8ec0-2908b07611c9","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""880"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","92.206.191.52","unknown","unknown","okhttp","DE","Germany","Saxony","Leipzig","2026-02-01 14:13:24"
"d505128a-02f5-42d4-9154-a853660ace2d","7a820d07-6006-4a1a-bc82-066b14740426","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1167"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","73.90.142.91","unknown","unknown","okhttp","US","United States","California","Kerman","2026-02-01 20:48:52"
"1d0e0af3-38ab-40d7-8534-19bac2b540c1","b3bc63af-d1ac-46e0-9d58-82051ed194ee","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""476"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","172.56.79.119","unknown","unknown","okhttp","US","United States","Florida","Orlando","2026-02-01 22:51:19"
"3e90860f-9c7a-463f-80b0-a3516c0e30ce","b986a572-bdea-42a3-a024-fc15bbd4f896","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""4556"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","108.147.206.0","unknown","unknown","okhttp","US","United States","Texas","Dallas","2026-02-02 11:33:18"
"719bae15-3bd4-49b3-9c8a-0f223752a0f5","b7db306a-9075-4ee7-a495-692d4f58f0c2","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1393"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","88.169.9.135","unknown","unknown","okhttp","FR","France","Vaucluse","Valréas","2026-02-02 15:19:26"
"e40c2e4e-58b0-46b6-9a4d-ad2ba7d1d7df","4086486f-b885-4a36-b79c-2dcb1060584c","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""4748"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","93.192.70.197","unknown","unknown","okhttp","DE","Germany","Mecklenburg-Vorpommern","Parchim","2026-02-02 16:02:31"
